Nº DO LOTE;ENTRADA DE SAL EM FINO;ESTOQUE DE SAL EM FINO AU;DATA DA ENTREGA;Nº DO PEDIDO;data;NOME DO CLIENTE ; PEDIDOS EM FINO ; SEDEX ;AMOSTRAS E TESTES; PAGAMENTO DE TEOR ; PEDIDOS EM SAL ;METAL EM SAL;;;;;;;;
1174;;396,0283917;15/07/2024;31181;;Contress; 40,00 ;;;; 58,80 ;582,1617358;;;;;;;;
1174;;386,0283917;15/07/2024;31182;;Correa; 10,00 ;;;; 14,70 ;567,4617358;;;;;;;;
1174;;373,0283917;15/07/2024;31183;;Tecgalvano; 13,00 ;;;; 19,11 ;548,3517358;;;;;;;;
1174;;333,0283917;16/07/2024;31184;;Paulo Brum; 40,00 ;;;; 58,80 ;489,5517358;;;;;;;;
1174;;293,0283917;16/07/2024;31185;;Puzzuolli; 40,00 ;;;; 58,80 ;430,7517358;;;;;;;;
1174;;243,0283917;16/07/2024;31186;;Bruilharty; 50,00 ;;;; 73,50 ;357,2517358;;;;;;;;
1174;;233,0283917;16/07/2024;31187;;Correa; 10,00 ;;;; 14,70 ;342,5517358;;;;;;;;
1174;;228,0283917;16/07/2024;31188;;Amon; 5,00 ;;;; 7,35 ;335,2017358;;;;;;;;
1174;;198,0283917;16/07/2024;31189;;Gemas do Mundo; 30,00 ;;;; 44,10 ;291,1017358;;;;;;;;
1174;;188,0283917;16/07/2024;31190;;Montana; 10,00 ;;;; 14,70 ;276,4017358;;;;;;;;
1174;;88,02839172;23/07/2024;31191;;Mix Metais; 100,00 ;;;; 147,00 ;129,4017358;;;;;;;;
1174;;48,02839172;23/07/2024;31192;;MsBrindes; 40,00 ;;;; 58,80 ;70,60173583;;;;;;;;
1174;;38,02839172;23/07/2024;31193;;Astridoro; 10,00 ;;;; 14,70 ;55,90173583;;;;;;;;
1174;;28,02839172;23/07/2024;31194;;Correa ; 10,00 ;;;; 14,70 ;41,20173583;;;;;;;;
1174;;18,02839172;23/07/2024;31195;;4 Metlic; 10,00 ;;;; 14,70 ;26,50173583;;;;;;;;
1175;552,0408163;555,069208;23/07/2024;31196;;Amon; 15,00 ;;;; 22,05 ;815,9517358;;;;;;;;
1175;;515,069208;30/07/2024;31197;;Puzzuolli; 40,00 ;;;; 58,80 ;757,1517358;;;;;;;;
1175;;475,069208;30/07/2024;31198;;Paulo Brum; 40,00 ;;;; 58,80 ;698,3517358;;;;;;;;
1175;;435,069208;30/07/2024;31199;;Contress; 40,00 ;;;; 58,80 ;639,5517358;;;;;;;;
1175;;425,069208;30/07/2024;31200;;Correa; 10,00 ;;;; 14,70 ;624,8517358;;;;;;;;
1175;;414,864208;30/07/2024;31201;; RENATO DE SOUZA REIS; 10,21 ;;;; 15,00 ;609,8503858;;;;;;;;
1175;;374,864208;30/07/2024;31202;;Paulo Brum; 40,00 ;;;; 58,80 ;551,0503858;;;;;;;;
1175;;364,864208;30/07/2024;31203;;PW ACESSORIOS; 10,00 ;;;; 14,70 ;536,3503858;;;;;;;;
1175;;344,864208;30/07/2024;31204;;Brilharty; 20,00 ;;;; 29,40 ;506,9503858;;;;;;;;
1175;;334,864208;30/07/2024;31205;;Correa; 10,00 ;;;; 14,70 ;492,2503858;;;;;;;;
1175;;329,864208;30/07/2024;31206;;Amon; 5,00 ;;;; 7,35 ;484,9003858;;;;;;;;
1175;;319,864208;01/08/2024;31207;;Loefler; 10,00 ;;;; 14,70 ;470,2003858;;;;;;;;
1175;;314,864208;01/08/2024;31208;;Art Show; 5,00 ;;;; 7,35 ;462,8503858;;;;;;;;
1175;;304,864208;01/08/2024;31209;;Montana; 10,00 ;;;; 14,70 ;448,1503858;;;;;;;;
1175;;294,864208;06/08/2024;31210;;Correa; 10,00 ;;;; 14,70 ;433,4503858;;;;;;;;
1175;;254,864208;06/08/2024;31211;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;374,6503858;;;;;;;;
1175;;214,864208;06/08/2024;31212;;Contress; 40,00 ;;;; 58,80 ;315,8503858;;;;;;;;
1175;;204,864208;08/08/2024;31213;;Wanjour; 10,00 ;;;; 14,70 ;301,1503858;;;;;;;;
1175;;194,864208;08/08/2024;31214;;4 Metalic; 10,00 ;;;; 14,70 ;286,4503858;;;;;;;;
1175;;184,864208;08/08/2024;31215;;Mundial ; 10,00 ;;;; 14,70 ;271,7503858;;;;;;;;
1175;;154,864208;08/08/2024;31216;;Gemas do mundo; 30,00 ;;;; 44,10 ;227,6503858;;;;;;;;
1175;;134,864208;08/08/2024;31217;;Brilharty; 20,00 ;;;; 29,40 ;198,2503858;;;;;;;;
1175;;114,864208;12/08/2024;31218;;Karan; 20,00 ;;;; 29,40 ;168,8503858;;;;;;;;
1175;;74,86420805;12/08/2024;31219;;PAULO BRUM; 40,00 ;;;; 58,80 ;110,0503858;;;;;;;;
1175;;64,86420805;13/08/2024;31220;;CORREA; 10,00 ;;;; 14,70 ;95,35038583;;;;;;;;
1175;;54,86420805;13/08/2024;31221;;RD BRINDES; 10,00 ;;;; 14,70 ;80,65038583;;;;;;;;
1175;;14,86420805;21/08/2024;31222;;PUZZUOPLLI; 40,00 ;;;; 58,80 ;21,85038583;;;;;;;;
1176;547,1020408;551,9662488;21/08/2024;31223;;RD BRINDES; 10,00 ;;;; 14,70 ;811,3903858;830,4991256;;;;;;;
1176;;541,9662488;21/08/2024;31224;;MONTANA; 10,00 ;;;; 14,70 ;796,6903858;;;;;;;;
1176;;536,9662488;21/08/2024;31225;;amon; 5,00 ;;;; 7,35 ;789,3403858;;;;;;;;
1176;;526,9662488;21/08/2024;31226;;Luiz Joana; 10,00 ;;;; 14,70 ;774,6403858;;;;;;;;
1176;;516,9662488;21/08/2024;31227;;Correa; 10,00 ;;;; 14,70 ;759,9403858;;;;;;;;
1176;;506,9662488;21/08/2024;31228;;Tecgalvano; 10,00 ;;;; 14,70 ;745,2403858;;;;;;;;
1176;;466,9662488;21/08/2024;31229;;Paulo Brum; 40,00 ;;;; 58,80 ;686,4403858;;;;;;;;
1176;;456,9662488;21/08/2024;31230;;Diacomo; 10,00 ;;;; 14,70 ;671,7403858;;;;;;;;
1176;;436,9662488;21/08/2024;31231;;Pelegrino; 20,00 ;;;; 29,40 ;642,3403858;;;;;;;;
1176;;427,1662488;21/08/2024;31232;;RD Brindes; 9,80 ;;;; 14,41 ;627,9343858;;;;;;;;
1176;;397,1662488;21/08/2024;31233;;Brilharty; 30,00 ;;;; 44,10 ;583,8343858;;;;;;;;
1176;;193,0862488;21/08/2024;31234;;Cennabras; 204,08 ;;;; 300,00 ;283,8367858;;;;;;;;
1176;;153,0862488;21/08/2024;31235;;puzzuolli; 40,00 ;;;; 58,80 ;225,0367858;;;;;;;;
1176;;143,0862488;21/08/2024;31236;;4 metalic; 10,00 ;;;; 14,70 ;210,3367858;;;;;;;;
1176;;133,0862488;21/08/2024;31237;;Correa; 10,00 ;;;; 14,70 ;195,6367858;;;;;;;;
1176;;113,0862488;27/08/2024;31238;;Tecgalvano; 20,00 ;;;; 29,40 ;166,2367858;;;;;;;;
1176;;103,0862488;27/08/2024;31239;;4 METALIC; 10,00 ;;;; 14,70 ;151,5367858;;;;;;;;
1176;;93,08624885;27/08/2024;31240;;LOEFLER; 10,00 ;;;; 14,70 ;136,8367858;;;;;;;;
1176;;83,08624885;27/08/2024;31241;;NATY; 10,00 ;;;; 14,70 ;122,1367858;;;;;;;;
1176;;23,08624885;29/08/2024;31242;;Contress; 60,00 ;;;; 88,20 ;33,93678581;;;;;;;;
1176;;13,08624885;28/08/2024;31243;;Correa; 10,00 ;;;; 14,70 ;19,23678581;;;;;;;;
1176;;-0,913751151;30/08/2024;31244;;Prataria Nunes; 14,00 ;;;; 20,58 ;-1,343214192;;;;;;;;
1177;691,3673469;670,4535958;30/08/2024;31245;;Brilharty; 20,00 ;;;; 29,40 ;985,5667858;;;;;;;;
1177;;630,4535958;30/08/2024;31246;;Puzzuolli; 40,00 ;;;; 58,80 ;926,7667858;;;;;;;;
1177;;620,4535958;02/09/2024;31247;;Amon; 10,00 ;;;; 14,70 ;912,0667858;;;;;;;;
1177;;416,3715958;02/09/2024;31248;;Cennabrass; 204,08 ;;;; 300,00 ;612,0662458;;;;;;;;
1177;;406,3715958;02/09/2024;31249;;Mundial; 10,00 ;;;; 14,70 ;597,3662458;;;;;;;;
1177;;376,3715958;02/09/2024;31250;;Brilharty; 30,00 ;;;; 44,10 ;553,2662458;;;;;;;;
1177;;336,3715958;02/09/2024;31251;;Paulo Brum; 40,00 ;;;; 58,80 ;494,4662458;;;;;;;;
1177;;306,3715958;05/09/2024;31252;;Tecgalvano; 30,00 ;;;; 44,10 ;450,3662458;;;;;;;;
1177;;296,3715958;05/09/2024;31253;;Montana; 10,00 ;;;; 14,70 ;435,6662458;;;;;;;;
1177;;251,3715958;05/09/2024;31254;;Felipe Bazarin; 45,00 ;;;; 66,15 ;369,5162458;;;;;;;;
1177;;241,3715958;05/09/2024;31255;;Four Metalic; 10,00 ;;;; 14,70 ;354,8162458;;;;;;;;
1177;;231,3715958;05/09/2024;31256;;Correa; 10,00 ;;;; 14,70 ;340,1162458;;;;;;;;
1177;;229,3715958;05/09/2024;31257;;Tuca; 2,00 ;;;; 2,94 ;337,1762458;;;;;;;;
1177;;199,3715958;05/09/2024;31258;;Gemas do Mundo; 30,00 ;;;; 44,10 ;293,0762458;;;;;;;;
1177;;159,3715958;10/09/2024;31259;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;234,2762458;;;;;;;;
1177;;119,3715958;10/09/2024;31260;;Paulo Brum; 40,00 ;;;; 58,80 ;175,4762458;;;;;;;;
1177;;114,3715958;10/09/2024;31261;;Naty; 5,00 ;;;; 7,35 ;168,1262458;;;;;;;;
1177;;104,3715958;10/09/2024;31262;;Correa; 10,00 ;;;; 14,70 ;153,4262458;;;;;;;;
1177;;94,37159579;10/09/2024;31263;;Loefler; 10,00 ;;;; 14,70 ;138,7262458;;;;;;;;
1177;;84,37159579;12/09/2024;31264;;JOSE ALEXANDRE; 10,00 ;;;; 14,70 ;124,0262458;;;;;;;;
1177;;24,37159579;12/09/2024;31265;;Contress; 60,00 ;;;; 88,20 ;35,82624581;;;;;;;;
1177;;14,37159579;12/09/2024;31266;;4metalic; 10,00 ;;;; 14,70 ;21,12624581;;;;;;;;
1178;817,0068027;781,3783985;17/09/2024;31267;;Paulo Brum; 50,00 ;;;; 73,50 ;1148,626246;;;;;;;;
1178;;771,3783985;19/09/2024;31268;;Correa; 10,00 ;;;; 14,70 ;1133,926246;;;;;;;;
1178;;751,3783985;19/09/2024;31269;;Ativa; 20,00 ;;;; 29,40 ;1104,526246;;;;;;;;
1178;;547,2983985;19/09/2024;31270;;Cennabrass; 204,08 ;;;; 300,00 ;804,5286458;;;;;;;;
1178;;527,2983985;19/09/2024;31271;;Smart Oculos; 20,00 ;;;; 29,40 ;775,1286458;;;;;;;;
1178;;512,2983985;19/09/2024;31272;;Tecgalvano; 15,00 ;;;; 22,05 ;753,0786458;;;;;;;;
1178;;492,2983985;19/09/2024;31273;;Brilharty; 20,00 ;;;; 29,40 ;723,6786458;;;;;;;;
1178;;482,2983985;19/09/2024;31274;;Amon; 10,00 ;;;; 14,70 ;708,9786458;;;;;;;;
1178;;462,2983985;19/09/2024;31275;;Karam; 20,00 ;;;; 29,40 ;679,5786458;;;;;;;;
1178;;452,2983985;19/09/2024;31276;;Correa; 10,00 ;;;; 14,70 ;664,8786458;;;;;;;;
1178;;442,2983985;19/09/2024;31277;;Montana; 10,00 ;;;; 14,70 ;650,1786458;;;;;;;;
1178;;432,2983985;23/09/2024;31278;;Four Metalic; 10,00 ;;;; 14,70 ;635,4786458;;;;;;;;
1178;;392,2983985;23/09/2024;31279;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;576,6786458;;;;;;;;
1178;;382,2983985;23/09/2024;31280;;Brilharty; 10,00 ;;;; 14,70 ;561,9786458;;;;;;;;
1178;;282,2983985;23/09/2024;31281;;Mix Metais; 100,00 ;;;; 147,00 ;414,9786458;;;;;;;;
1178;;182,2983985;23/09/2024;31282;;Perfur; 100,00 ;;;; 147,00 ;267,9786458;;;;;;;;
1178;;162,2983985;23/09/2024;31283;;Pelegrino; 20,00 ;;;; 29,40 ;238,5786458;;;;;;;;
1178;;112,2983985;23/09/2024;31284;;Paulo Brum; 50,00 ;;;; 73,50 ;165,0786458;;;;;;;;
1178;;102,2983985;23/09/2024;31285;;Mundial; 10,00 ;;;; 14,70 ;150,3786458;;;;;;;;
1178;;92,29839851;24/09/2024;31286;;PW ACESSORIOS; 10,00 ;;;; 14,70 ;135,6786458;;;;;;;;
1178;;24,26939851;25/09/2024;31287;;Cennabras; 68,03 ;;;; 100,00 ;35,67601581;;;;;;;;
1179;684,3537415;678,62314;03/10/2024;31288;;Gemas do mundo; 30,00 ;;;; 44,10 ;997,5760158;;;;;;;;
1179;;658,62314;03/10/2024;31289;;Brilharty; 20,00 ;;;; 29,40 ;968,1760158;;;;;;;;
1179;;628,62314;03/10/2024;31290;;Tecgalvano; 30,00 ;;;; 44,10 ;924,0760158;;;;;;;;
1179;;618,62314;03/10/2024;31291;;ArtShow; 10,00 ;;;; 14,70 ;909,3760158;;;;;;;;
1179;;568,62314;03/10/2024;31292;;Paulo Brum; 50,00 ;;;; 73,50 ;835,8760158;;;;;;;;
1179;;558,62314;03/10/2024;31293;;Jose Alexandre; 10,00 ;;;; 14,70 ;821,1760158;;;;;;;;
1179;;548,62314;03/10/2024;31294;;Correa; 10,00 ;;;; 14,70 ;806,4760158;;;;;;;;
1179;;538,62314;03/10/2024;31295;;Nathy; 10,00 ;;;; 14,70 ;791,7760158;;;;;;;;
1179;;528,62314;03/10/2024;31296;;Four Maetalic; 10,00 ;;;; 14,70 ;777,0760158;;;;;;;;
1179;;508,62314;03/10/2024;31297;;Brilharty; 20,00 ;;;; 29,40 ;747,6760158;;;;;;;;
1179;;468,62314;03/10/2024;31298;;Ricardo Puzzuolli; 40,00 ;;;; 58,80 ;688,8760158;;;;;;;;
1179;;463,62314;03/10/2024;31299;;Tabapua; 5,00 ;;;; 7,35 ;681,5260158;;;;;;;;
1179;;259,5415074;07/10/2024;31300;;Cennabrass; 204,08 ;;;; 300,00 ;381,5260158;;;;;;;;
1179;;219,5415074;07/10/2024;31301;;Puzzuolli; 40,00 ;;;; 58,80 ;322,7260158;;;;;;;;
1179;;159,5415074;07/10/2024;31302;;Contress; 60,00 ;;;; 88,20 ;234,5260158;;;;;;;;
1179;;149,5415074;07/10/2024;31303;;Loefler; 10,00 ;;;; 14,70 ;219,8260158;;;;;;;;
1179;;99,54150735;08/10/2024;31304;;PAULO BRUM; 50,00 ;;;; 73,50 ;146,3260158;;;;;;;;
1179;;89,54150735;08/10/2024;31305;;Oficina Diacomo; 10,00 ;;;; 14,70 ;131,6260158;;;;;;;;
1179;;69,54150735;11/10/2024;31306;;Brilharty; 20,00 ;;;; 29,40 ;102,2260158;;;;;;;;
1179;;63,54150735;11/10/2024;31307;;Carlos Penha; 6,00 ;;;; 8,82 ;93,40601581;;;;;;;;
1179;;53,54150735;11/10/2024;31308;;Correa; 10,00 ;;;; 14,70 ;78,70601581;;;;;;;;
1180;554,4897959;591,5313033;11/10/2024;31309;;Miontana; 10,00 ;;; 6,50 ; 24,26 ;869,5510158;;;;;;;;
1180;;571,5313033;24/10/2024;31310;;PELEGRINO; 20,00 ;;;; 29,40 ;840,1510158;;;;;;;;
1180;;521,5313033;24/10/2024;31311;;PAULO BRUM; 50,00 ;;;; 73,50 ;766,6510158;;;;;;;;
1180;;511,5313033;24/10/2024;31312;;CORREA; 10,00 ;;;; 14,70 ;751,9510158;;;;;;;;
1180;;500,2313033;24/10/2024;31313;;AMON; 11,30 ;;;; 16,61 ;735,3400158;;;;;;;;
1180;;460,2313033;24/10/2024;31314;;MS BRINDES; 40,00 ;;;; 58,80 ;676,5400158;;;;;;;;
1180;;455,2313033;24/10/2024;31315;;NUNES PRATARIA; 5,00 ;;;; 7,35 ;669,1900158;;;;;;;;
1180;;445,2313033;24/10/2024;31316;;4 METALIC; 10,00 ;;;; 14,70 ;654,4900158;;;;;;;;
1180;;435,2313033;24/10/2024;31317;;MONDIAL; 10,00 ;;;; 14,70 ;639,7900158;;;;;;;;
1180;;425,2313033;24/10/2024;31318;;MONTANA; 10,00 ;;;; 14,70 ;625,0900158;;;;;;;;
1180;;415,2313033;24/10/2024;31319;;ART SHOW; 10,00 ;;;; 14,70 ;610,3900158;;;;;;;;
1180;;365,2313033;24/10/2024;31320;;PAULO BRUM; 50,00 ;;;; 73,50 ;536,8900158;;;;;;;;
1180;;345,2313033;24/10/2024;31321;;Brilharty; 20,00 ;;;; 29,40 ;507,4900158;;;;;;;;
1180;;141,1423033;24/10/2024;31322;;CENNABRASS; 204,09 ;;;; 300,01 ;207,4791858;;;;;;;;
1180;;131,1423033;24/10/2024;31323;;CORREA; 10,00 ;;;; 14,70 ;192,7791858;;;;;;;;
1180;;121,1423033;24/10/2024;31324;;4 METALIC; 10,00 ;;;; 14,70 ;178,0791858;;;;;;;;
1180;;91,14230327;24/10/2024;31325;;TECGALGANO; 30,00 ;;;; 44,10 ;133,9791858;;;;;;;;
1180;;80,44230327;24/10/2024;31326;;WANJOUR; 10,00 ;;; 0,70 ; 15,73 ;118,2501858;;;;;;;;
1180;;20,44230327;29/10/2024;31327;;PAULO BRUM; 60,00 ;;;; 88,20 ;30,05018581;;;;;;;;
1180;;10,44230327;29/10/2024;31328;;Loefler; 10,00 ;;;; 14,70 ;15,35018581;;;;;;;;
1181;724,25;724,6923033;29/10/2024;31329;;Correa; 10,00 ;;;; 14,70 ;1065,297686;;;;;;;;
1181;;684,6923033;30/10/2024;31330;;Contress; 40,00 ;;;; 58,80 ;1006,497686;;;;;;;;
1181;;674,6923033;30/10/2024;31331;;4Metalic; 10,00 ;;;; 14,70 ;991,7976858;;;;;;;;
1181;;654,6923033;30/10/2024;31332;;Brilharty; 20,00 ;;;; 29,40 ;962,3976858;;;;;;;;
1181;;614,6923033;30/10/2024;31333;;Puzzuolli; 40,00 ;;;; 58,80 ;903,5976858;;;;;;;;
1181;;604,6923033;30/10/2024;31334;;Correa; 10,00 ;;;; 14,70 ;888,8976858;;;;;;;;
1181;;584,6923033;30/10/2024;31335;;Gemas do Mundo; 20,00 ;;;; 29,40 ;859,4976858;;;;;;;;
1181;;578,6923033;04/11/2024;31336;;Carlos Penha; 6,00 ;;;; 8,82 ;850,6776858;;;;;;;;
1181;;568,6923033;04/11/2024;31337;;Montana; 10,00 ;;;; 14,70 ;835,9776858;;;;;;;;
1181;;548,6923033;04/11/2024;31338;;Karan; 20,00 ;;;; 29,40 ;806,5776858;;;;;;;;
1181;;488,6923033;04/11/2024;31339;;Paulo Brum; 60,00 ;;;; 88,20 ;718,3776858;;;;;;;;
1181;;478,6923033;04/11/2024;31340;;Bretes; 10,00 ;;;; 14,70 ;703,6776858;;;;;;;;
1181;;473,6923033;04/11/2024;31341;;Diacomo; 5,00 ;;;; 7,35 ;696,3276858;;;;;;;;
1181;;463,6923033;11/11/2024;31342;;4 Metalic; 10,00 ;;;; 14,70 ;681,6276858;;;;;;;;
1181;;453,6923033;11/11/2024;31343;;SPORT BRINDES; 10,00 ;;;; 14,70 ;666,9276858;;;;;;;;
1181;;249,6023033;11/11/2024;31344;;Cennabras; 204,09 ;;;; 300,01 ;366,9153858;;;;;;;;
1181;;204,6023033;11/11/2024;31345;;Felipe Bazarin; 45,00 ;;;; 66,15 ;300,7653858;;;;;;;;
1181;;144,6023033;11/11/2024;31346;;Paulo Brum; 60,00 ;;;; 88,20 ;212,5653858;;;;;;;;
1181;;94,60230327;11/11/2024;31347;;Contress; 50,00 ;;;; 73,50 ;139,0653858;;;;;;;;
1181;;84,60230327;11/11/2024;31348;;Montana; 10,00 ;;;; 14,70 ;124,3653858;;;;;;;;
1181;;74,60230327;12/11/2024;31349;;Correa; 10,00 ;;;; 14,70 ;109,6653858;;;;;;;;
1181;;54,60230327;12/11/2024;31350;;Brilharty; 20,00 ;;;; 29,40 ;80,26538581;;;;;;;;
1181;;14,60230327;12/11/2024;31351;;Conrtress; 40,00 ;;;; 58,80 ;21,46538581;;;;;;;;
1182;809,5918367;797,19414;12/11/2024;31352;;amon; 25,00 ;;; 2,00 ; 39,69 ;1171,875386;;;;;;;;
1182;;767,19414;18/11/2024;31353;;Brilharty; 30,00 ;;;; 44,10 ;1127,775386;;;;;;;;
1182;;727,19414;18/11/2024;31354;;Paulo Brum; 40,00 ;;;; 58,80 ;1068,975386;;;;;;;;
1182;;717,19414;18/11/2024;31355;;4 Metalic; 10,00 ;;;; 14,70 ;1054,275386;;;;;;;;
1182;;707,19414;18/11/2024;31356;;Correa; 10,00 ;;;; 14,70 ;1039,575386;;;;;;;;
1182;;701,19414;18/11/2024;31357;;Carlos Penha; 6,00 ;;;; 8,82 ;1030,755386;;;;;;;;
1182;;681,19414;21/11/2024;31358;;Metais Pelegrino; 20,00 ;;;; 29,40 ;1001,355386;;;;;;;;
1182;;676,19414;21/11/2024;31359;;Mundial; 5,00 ;;;; 7,35 ;994,0053858;;;;;;;;
1182;;646,19414;21/11/2024;31360;;Gemas do mundo; 30,00 ;;;; 44,10 ;949,9053858;;;;;;;;
1182;;639,19414;21/11/2024;31361;;Amon; 7,00 ;;;; 10,29 ;939,6153858;;;;;;;;
1182;;629,19414;21/11/2024;31362;;Loefler; 10,00 ;;;; 14,70 ;924,9153858;;;;;;;;
1182;;589,19414;25/11/2024;31363;;Puzzuolli; 40,00 ;;;; 58,80 ;866,1153858;;;;;;;;
1182;;529,19414;25/11/2024;31364;;Paulo Brum; 60,00 ;;;; 88,20 ;777,9153858;;;;;;;;
1182;;489,19414;25/11/2024;31365;;MS BRINDES; 40,00 ;;;; 58,80 ;719,1153858;;;;;;;;
1182;;479,19414;25/11/2024;31366;;4 Metalic; 10,00 ;;;; 14,70 ;704,4153858;;;;;;;;
1182;;469,19414;25/11/2024;31367;;Correa; 10,00 ;;;; 14,70 ;689,7153858;;;;;;;;
1182;;449,19414;25/11/2024;31368;;Brilharty; 20,00 ;;;; 29,40 ;660,3153858;;;;;;;;
1182;;444,19414;28/11/2024;31369;;Nathy; 5,00 ;;;; 7,35 ;652,9653858;;;;;;;;
1182;;434,19414;28/11/2024;31370;;Wanjour; 10,00 ;;;; 14,70 ;638,2653858;;;;;;;;
1182;;424,19414;28/11/2024;31371;;Brilharty; 10,00 ;;;; 14,70 ;623,5653858;;;;;;;;
1182;;394,19414;28/11/2024;31372;;tecgalvano; 30,00 ;;;; 44,10 ;579,4653858;;;;;;;;
1182;;388,19414;28/11/2024;31373;;Carlos Penha; 6,00 ;;;; 8,82 ;570,6453858;;;;;;;;
1182;;358,19414;03/12/2024;31374;;Brilharty; 30,00 ;;;; 44,10 ;526,5453858;;;;;;;;
1182;;298,19414;03/12/2024;31375;;Paulo Brum; 60,00 ;;;; 88,20 ;438,3453858;;;;;;;;
1182;;94,11414001;03/12/2024;31376;;Cennabras; 204,08 ;;;; 300,00 ;138,3477858;;;;;;;;
1182;;84,11414001;03/12/2024;31377;;Four Metalic; 10,00 ;;;; 14,70 ;123,6477858;;;;;;;;
1182;;44,11414001;04/12/2024;31378;;Puzzuolli; 40,00 ;;;; 58,80 ;64,84778581;;;;;;;;
1182;;24,11414001;04/12/2024;31379;;Brilharty; 20,00 ;;;; 29,40 ;35,44778581;;;;;;;;
1182;;14,11414001;04/12/2024;31380;;correa; 10,00 ;;;; 14,70 ;20,74778581;;;;;;;;
1182;;9,114140005;04/12/2024;31381;;pataria Nyunes; 5,00 ;;;; 7,35 ;13,39778581;;;;;;;;
1182;;4,114140005;06/12/2024;31382;;Ofivcina Diacomo; 5,00 ;;;; 7,35 ;6,047785808;;;;;;;;
1183;634,7619048;578,8760448;10/12/2024;31383;;Paulo Brum ; 60,00 ;;;; 88,20 ;850,9477858;;;;;;;;
1183;;548,8760448;10/12/2024;31384;;Karan; 30,00 ;;;; 44,10 ;806,8477858;;;;;;;;
1183;;538,8760448;10/12/2024;31385;;Amon; 10,00 ;;;; 14,70 ;792,1477858;;;;;;;;
1183;;489,3760448;10/12/2024;31386;;MS Brindes; 49,50 ;;;; 72,77 ;719,3827858;;;;;;;;
1183;;479,3760448;10/12/2024;31387;;Correa; 10,00 ;;;; 14,70 ;704,6827858;;;;;;;;
1183;;474,3760448;11/12/2024;31388;;Naty; 5,00 ;;;; 7,35 ;697,3327858;;;;;;;;
1183;;414,3760448;11/12/2024;31389;;Paulo Brum; 60,00 ;;;; 88,20 ;609,1327858;;;;;;;;
1183;;394,3760448;11/12/2024;31390;;Brilharty ; 20,00 ;;;; 29,40 ;579,7327858;;;;;;;;
1183;;384,3760448;11/12/2024;31391;;4 Metaslic; 10,00 ;;;; 14,70 ;565,0327858;;;;;;;;
1183;;374,3760448;11/12/2024;31392;;Amon; 10,00 ;;;; 14,70 ;550,3327858;;;;;;;;
1183;;364,3760448;11/12/2024;31393;;Amon; 10,00 ;;;; 14,70 ;535,6327858;;;;;;;;
1183;;324,3760448;16/12/2024;31394;;Puzzuolli -; 40,00 ;;;; 58,80 ;476,8327858;;;;;;;;
1183;;304,3760448;16/12/2024;31395;;Pelegrinmo; 20,00 ;;;; 29,40 ;447,4327858;;;;;;;;
1183;;274,3760448;16/12/2024;31396;;Tecgalvano; 30,00 ;;;; 44,10 ;403,3327858;;;;;;;;
1183;;271,3760448;16/12/2024;31397;;Carlos Penha; 3,00 ;;;; 4,41 ;398,9227858;;;;;;;;
1183;;256,3760448;16/12/2024;31398;;Gemas do Maundo; 15,00 ;;;; 22,05 ;376,8727858;;;;;;;;
1183;;241,3760448;16/12/2024;31399;;Prataria Nunes; 15,00 ;;;; 22,05 ;354,8227858;;;;;;;;
1183;;231,3760448;16/12/2024;31400;;4 metalc; 10,00 ;;;; 14,70 ;340,1227858;;;;;;;;
1183;;171,3760448;16/12/2024;31401;;Paulo Brum; 60,00 ;;;; 88,20 ;251,9227858;;;;;;;;
1183;;111,3760448;07/01/2025;31402;;Paulo Brum ; 60,00 ;;;; 88,20 ;163,7227858;;;;;;;;
1183;;71,37604477;07/01/2025;31403;;Puzzuolli; 40,00 ;;;; 58,80 ;104,9227858;;;;;;;;
1183;;51,37604477;07/01/2025;31404;;Brilharty; 20,00 ;;;; 29,40 ;75,52278581;;;;;;;;
1184;594,2244898;611,5869346;07/01/2025;31405;;Cennabrass; 34,01 ;;;; 50,00 ;899,0327938;;;;;;;;
1184;;596,5869346;;31406;;Gemas do Mundo; 15,00 ;;;; 22,05 ;876,9827938;;;;;;;;
1184;;573,4669346;;31407;;Smart Oculos; 23,12 ;;;; 33,99 ;842,9963938;;;;;;;;
1184;;533,4669346;;31408;;Contress; 40,00 ;;;; 58,80 ;784,1963938;;;;;;;;
1184;;473,4669346;;31409;;Paulo Brum ; 60,00 ;;;; 88,20 ;695,9963938;;;;;;;;
1184;;433,4669346;;31410;;Puzzuolli; 40,00 ;;;; 58,80 ;637,1963938;;;;;;;;
1184;;423,4669346;;31411;;Four Metalic; 10,00 ;;;; 14,70 ;622,4963938;;;;;;;;
1184;;253,3989346;;31412;;Cennabras; 170,07 ;;;; 250,00 ;372,4964338;;;;;;;;
1184;;243,3989346;;31413;;Mundial; 10,00 ;;;; 14,70 ;357,7964338;;;;;;;;
1184;;237,3989346;;31414;;Carlos Penna; 6,00 ;;;; 8,82 ;348,9764338;;;;;;;;
1184;;207,3989346;;31415;;tecgalvano; 30,00 ;;;; 44,10 ;304,8764338;;;;;;;;
1184;;157,3989346;;31416;;Paulo Brum ; 50,00 ;;;; 73,50 ;231,3764338;;;;;;;;
